CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn,TenureGroup
C00355,Female,0,No,No,17,One year,40.71,694.12,0,13-24 months
C00356,Female,0,No,No,29,Month-to-month,80.15,2315.27,0,25-48 months
C00357,Male,0,Yes,No,8,Two year,97.15,775.85,0,0-12 months
C00358,Female,1,Yes,Yes,27,Month-to-month,34.38,922.34,1,25-48 months
C00359,Male,1,No,Yes,27,One year,25.09,672.61,1,25-48 months
C00360,Female,0,Yes,Yes,4,One year,42.88,162.5,0,0-12 months
C00361,Female,1,Yes,No,51,Month-to-month,113.98,5803.09,0,49-72 months
C00362,Female,1,Yes,No,45,Month-to-month,70.4,3173.08,1,25-48 months
C00363,Male,0,No,No,13,Month-to-month,75.7,989.47,0,13-24 months
C00364,Female,0,No,No,38,Month-to-month,92.48,3504.38,1,25-48 months
C00365,Male,0,Yes,No,17,Month-to-month,39.51,662.41,0,13-24 months
C00366,Female,0,No,Yes,53,Month-to-month,69.89,3698.18,1,49-72 months
C00367,Female,1,No,Yes,42,Month-to-month,64.72,2715.33,1,25-48 months
C00368,Male,0,Yes,Yes,42,Two year,63.05,2641.27,0,25-48 months
C00369,Male,0,Yes,Yes,51,Two year,115.6,5893.93,0,49-72 months
C00370,Male,0,No,No,37,Month-to-month,110.66,4102.19,0,25-48 months
C00371,Male,0,No,Yes,54,One year,103.8,5599.57,0,49-72 months
C00372,Male,0,No,No,6,Month-to-month,44,271.97,0,0-12 months
C00373,Female,0,Yes,No,45,Two year,113.74,5123.46,0,25-48 months
C00374,Male,1,No,No,1,Month-to-month,79.82,76.04,0,0-12 months
C00375,Female,0,Yes,Yes,49,Two year,36.05,1772.81,0,49-72 months
C00376,Female,0,Yes,No,55,One year,35.62,1959.1,1,49-72 months
C00377,Female,1,Yes,Yes,45,One year,41.08,1850.41,0,25-48 months
C00378,Male,0,No,No,4,Month-to-month,45.21,171.71,1,0-12 months
C00379,Male,1,Yes,Yes,71,Month-to-month,113.53,8052.38,1,49-72 months
C00380,Female,0,No,No,49,One year,91.81,4501.41,1,49-72 months
C00381,Female,0,No,Yes,14,Month-to-month,113.98,1597.8,1,13-24 months
C00382,Male,1,Yes,Yes,15,One year,61.31,917.81,0,13-24 months
C00383,Female,0,Yes,No,63,Month-to-month,56.13,3529.89,1,49-72 months
C00384,Male,0,Yes,Yes,35,Month-to-month,103.89,3641.65,0,25-48 months
C00385,Female,0,No,No,40,Month-to-month,66.21,2649.65,1,25-48 months
C00386,Female,1,No,Yes,60,Month-to-month,26.27,1585.15,1,49-72 months
C00387,Female,0,Yes,No,14,Month-to-month,32.01,455.44,1,13-24 months
C00388,Female,0,No,Yes,61,Month-to-month,88.19,5382.23,0,49-72 months
C00389,Female,0,Yes,No,39,One year,105.94,4121.99,0,25-48 months
C00390,Female,0,No,No,53,Month-to-month,56.12,2984.02,0,49-72 months
C00391,Male,0,Yes,No,56,One year,60.28,3368.79,0,49-72 months
C00392,Male,0,No,No,43,One year,40.58,1738.04,0,25-48 months
C00393,Female,0,Yes,No,16,Month-to-month,119.06,1906.12,0,13-24 months
C00394,Female,0,Yes,Yes,43,Month-to-month,31.8,1368.4,1,25-48 months
C00395,Male,0,No,Yes,33,Month-to-month,82.44,2715.45,0,25-48 months
C00396,Male,1,No,Yes,53,One year,75.55,4004.54,0,49-72 months
C00397,Female,1,Yes,Yes,4,Two year,26.75,109.7,0,0-12 months
C00398,Male,0,No,Yes,4,Two year,88.71,357.61,0,0-12 months
C00399,Female,0,Yes,Yes,61,Month-to-month,88.66,5406.38,0,49-72 months
C00400,Male,0,Yes,Yes,6,One year,108.91,659.71,0,0-12 months
C00401,Female,0,No,No,32,Month-to-month,113.81,3641.36,1,25-48 months
C00402,Male,0,Yes,Yes,22,Month-to-month,116.17,2555.72,0,13-24 months
C00403,Male,0,No,No,43,Two year,49.49,2120.14,0,25-48 months
C00404,Male,0,Yes,Yes,18,Two year,31.3,557.63,0,13-24 months
C00405,Female,0,Yes,Yes,21,Month-to-month,27.8,593.08,1,13-24 months
C00406,Male,0,No,Yes,55,Two year,48.75,2687.37,0,49-72 months
C00407,Female,0,No,No,69,Month-to-month,69.47,4797.49,0,49-72 months
C00408,Female,0,No,Yes,47,Two year,76.86,3614.19,0,25-48 months
C00409,Male,1,Yes,Yes,2,Month-to-month,45.42,97.7,0,0-12 months
C00410,Female,0,No,Yes,64,One year,101.59,6510.46,1,49-72 months
C00411,Female,0,Yes,Yes,16,One year,46.5,748.15,0,13-24 months
C00412,Female,0,No,No,33,Two year,85.62,2832.12,0,25-48 months
C00413,Male,0,No,No,12,One year,60.75,736.86,0,0-12 months
C00414,Female,0,Yes,No,42,Month-to-month,78.89,3315.03,0,25-48 months
C00415,Female,0,No,No,31,Two year,21.19,662.55,0,25-48 months
C00416,Male,0,No,Yes,11,Month-to-month,20.63,229.93,0,0-12 months
C00417,Female,0,Yes,No,59,Month-to-month,70.35,4155.08,0,49-72 months
C00418,Male,0,No,Yes,5,One year,69.82,351.83,1,0-12 months
C00419,Male,0,No,No,6,Month-to-month,38.4,228.88,0,0-12 months
C00420,Female,0,No,No,14,Month-to-month,108.3,1522,0,13-24 months
C00421,Male,0,No,No,54,Two year,59.76,3234.8,1,49-72 months
C00422,Male,0,Yes,Yes,62,Month-to-month,42.16,2615.2,1,49-72 months
C00423,Male,1,No,Yes,50,Month-to-month,49.59,2487.5,0,49-72 months
C00424,Female,0,Yes,Yes,39,Month-to-month,28.68,1122.68,0,25-48 months
C00425,Male,0,No,Yes,28,Two year,106.74,2994.45,1,25-48 months
C00426,Male,0,No,Yes,37,One year,65.15,2413.55,0,25-48 months
C00427,Male,0,No,No,49,Month-to-month,58.13,2845.06,1,49-72 months
C00428,Male,0,No,No,20,Month-to-month,67.42,1343.79,0,13-24 months
C00429,Male,0,Yes,Yes,19,Two year,50.39,958.54,0,13-24 months
C00430,Female,0,No,Yes,6,Month-to-month,74.47,453.27,0,0-12 months
C00431,Female,0,No,No,42,One year,39.05,1645.89,0,25-48 months
C00432,Female,0,Yes,No,49,Month-to-month,48.92,2389.42,0,49-72 months
C00433,Male,1,Yes,Yes,51,One year,22.59,1155.04,1,49-72 months
C00434,Male,0,No,No,7,Month-to-month,32.28,229.94,0,0-12 months
C00435,Female,0,Yes,Yes,2,Month-to-month,29.08,54.71,1,0-12 months
C00436,Male,0,Yes,No,43,Month-to-month,115.71,4980.78,1,25-48 months
C00437,Female,0,No,Yes,55,Month-to-month,100.16,5505.88,0,49-72 months
C00438,Male,0,No,No,21,One year,113.65,2396.49,0,13-24 months
C00439,Male,0,Yes,Yes,23,One year,108.09,2476.16,0,13-24 months
C00440,Female,0,No,Yes,68,One year,104.63,7118.02,0,49-72 months
C00441,Female,0,No,No,1,Month-to-month,99.84,92.19,0,0-12 months
C00442,Female,0,No,No,63,Month-to-month,74.14,4662.94,1,49-72 months
C00443,Female,1,No,No,23,Two year,94.91,2191.53,0,13-24 months
C00444,Male,0,Yes,Yes,47,One year,88.76,4176.85,0,25-48 months
C00445,Male,0,Yes,Yes,45,Month-to-month,81.11,3642.06,0,25-48 months
C00446,Male,0,No,No,39,Two year,106.21,4134.61,0,25-48 months
C00447,Female,0,No,No,69,Month-to-month,117.86,8131.14,0,49-72 months
C00448,Female,0,Yes,Yes,35,Two year,113.82,3983.83,0,25-48 months
C00449,Male,0,No,No,61,Two year,41.84,2553.17,0,49-72 months
C00450,Female,0,No,Yes,27,One year,60.32,1627.23,0,25-48 months
C00451,Male,0,Yes,Yes,37,Month-to-month,31.09,1148.34,0,25-48 months
C00452,Female,0,Yes,Yes,22,Two year,34.48,767.01,0,13-24 months
C00453,Male,1,Yes,No,25,One year,68.95,1724.55,0,25-48 months
C00454,Female,0,No,Yes,1,One year,73.95,74.33,1,0-12 months
C00455,Male,0,No,No,71,Month-to-month,70.75,5019.43,0,49-72 months
C00456,Female,0,No,No,34,Two year,109.45,3727.98,0,25-48 months
C00457,Female,0,No,No,70,Month-to-month,103.29,7235.59,0,49-72 months
C00458,Female,0,Yes,Yes,59,One year,85.51,5042.61,1,49-72 months
C00459,Female,0,No,No,6,Month-to-month,45.07,261.95,1,0-12 months
C00460,Male,0,No,Yes,24,Two year,96.17,2305.07,0,13-24 months
C00461,Male,0,Yes,Yes,26,One year,35.48,931.13,1,25-48 months
C00462,Male,0,No,Yes,7,One year,53.29,363.41,1,0-12 months
C00463,Female,0,Yes,No,57,One year,76.83,4387.8,0,49-72 months
C00464,Male,0,No,Yes,24,Month-to-month,75.07,1802.47,0,13-24 months
C00465,Female,0,Yes,Yes,59,Month-to-month,40.13,2369.55,0,49-72 months
C00466,Male,0,No,No,40,Month-to-month,102.91,4108.06,1,25-48 months
C00467,Female,0,Yes,No,34,Two year,24.05,810.18,0,25-48 months
C00468,Female,1,No,No,28,Month-to-month,32.67,920.55,0,25-48 months
C00469,Female,0,No,Yes,36,Month-to-month,78.89,2836.32,0,25-48 months
C00470,Male,0,Yes,Yes,62,One year,65.14,4033.19,0,49-72 months
C00471,Female,0,Yes,Yes,26,Month-to-month,22.85,587.51,1,25-48 months
C00472,Male,0,No,No,54,Month-to-month,119.73,6458.06,0,49-72 months
C00473,Female,0,No,No,6,Two year,119.56,714.3,0,0-12 months
C00474,Male,0,No,Yes,36,One year,56.75,2044.87,0,25-48 months
C00475,Male,0,Yes,No,9,Two year,21.29,190.4,0,0-12 months
C00476,Male,0,Yes,No,47,Month-to-month,82.48,3867.34,0,25-48 months
C00477,Male,0,No,Yes,6,Month-to-month,32.04,194.1,1,0-12 months
C00478,Female,0,Yes,No,23,Month-to-month,115.89,2667.88,1,13-24 months
C00479,Female,0,No,No,1,One year,63.07,68.33,0,0-12 months
C00480,Male,0,No,No,47,One year,99.76,4692.3,0,25-48 months
C00481,Male,0,Yes,No,41,Month-to-month,67.55,2768.93,1,25-48 months
C00482,Male,0,No,No,52,Month-to-month,36.45,1904.34,1,49-72 months
C00483,Male,0,No,Yes,28,One year,69.02,1923.9,0,25-48 months
C00484,Female,0,Yes,No,58,One year,106.89,6198.07,1,49-72 months
C00485,Female,0,No,Yes,36,One year,77.69,2795.01,1,25-48 months
C00486,Female,0,Yes,Yes,44,Month-to-month,100.33,4411.07,1,25-48 months
C00487,Male,1,No,Yes,38,Month-to-month,104.26,3970.5,0,25-48 months
C00488,Male,0,Yes,Yes,44,Month-to-month,33.79,1494.1,0,25-48 months
C00489,Male,0,No,Yes,60,Month-to-month,90.94,5463.87,0,49-72 months
C00490,Male,0,Yes,Yes,15,Month-to-month,34.63,511.35,0,13-24 months
C00491,Male,0,No,No,29,Month-to-month,69.04,1998.46,1,25-48 months
C00492,Female,0,No,Yes,29,Month-to-month,73.31,2125.45,1,25-48 months
C00493,Female,0,No,Yes,56,Two year,68.96,3866.49,0,49-72 months
C00494,Female,0,Yes,No,61,One year,50.34,3068.76,0,49-72 months
C00495,Female,0,Yes,Yes,17,Two year,113.15,1931.99,0,13-24 months
C00496,Male,0,No,Yes,16,One year,62.96,1001.39,0,13-24 months
C00497,Male,0,Yes,Yes,1,Month-to-month,93.01,86.49,1,0-12 months
C00498,Female,0,Yes,Yes,5,One year,62.66,311.96,1,0-12 months
C00499,Male,0,No,Yes,57,One year,67.03,3819.78,0,49-72 months
C00500,Female,0,Yes,Yes,27,Month-to-month,50.36,1351.24,1,25-48 months
C00501,Male,0,No,Yes,6,One year,47.55,280.96,0,0-12 months
C00502,Male,0,Yes,Yes,2,Month-to-month,38.22,78.52,1,0-12 months
C00503,Male,0,Yes,No,65,One year,25.5,1654.1,0,49-72 months
C00504,Male,1,Yes,Yes,48,Month-to-month,93.82,4499.84,1,25-48 months
C00505,Male,1,Yes,No,25,One year,45.65,1148.41,0,25-48 months
C00506,Female,0,Yes,Yes,48,Month-to-month,119.25,5716.03,1,25-48 months
C00507,Female,0,Yes,Yes,22,Month-to-month,110.08,2422,1,13-24 months
C00508,Male,0,No,Yes,13,One year,90.83,1187.93,0,13-24 months
C00509,Male,0,Yes,Yes,9,Month-to-month,100.12,891.31,0,0-12 months
C00510,Male,0,No,No,51,Month-to-month,104.2,5315.93,0,49-72 months
C00511,Female,0,No,No,66,Two year,61.56,4061.52,0,49-72 months
C00512,Male,0,No,No,48,Month-to-month,69.57,3333.9,1,25-48 months
C00513,Female,0,No,Yes,6,Month-to-month,32.13,186.69,0,0-12 months
C00514,Female,0,No,Yes,19,Month-to-month,43.08,815,0,13-24 months
C00515,Female,0,No,Yes,36,Month-to-month,52.03,1868.8,0,25-48 months
C00516,Female,0,Yes,Yes,69,One year,24.84,1722.09,0,49-72 months
C00517,Male,0,Yes,Yes,71,Two year,82.73,5869.39,0,49-72 months
C00518,Male,0,No,No,13,One year,86.95,1137.08,0,13-24 months
C00519,Male,0,Yes,Yes,54,Month-to-month,33.89,1836.45,0,49-72 months
C00520,Female,0,No,No,15,Month-to-month,28.1,413.8,0,13-24 months
C00521,Female,0,Yes,No,20,Month-to-month,103.33,2059.53,1,13-24 months
C00522,Male,0,No,Yes,56,One year,105.1,5887.62,1,49-72 months
C00523,Female,0,Yes,Yes,61,One year,68.88,4198.69,0,49-72 months
C00524,Male,0,Yes,Yes,3,Month-to-month,116.75,340.61,1,0-12 months
C00525,Female,0,Yes,Yes,68,Month-to-month,62.55,4262.25,0,49-72 months
C00526,Male,0,No,Yes,62,Two year,26,1609.26,0,49-72 months
C00527,Male,0,No,Yes,39,Month-to-month,65.75,2567.93,0,25-48 months
C00528,Male,0,No,Yes,14,Month-to-month,94.25,1310.25,0,13-24 months
C00529,Female,0,No,Yes,14,Month-to-month,102.04,1429.22,0,13-24 months
C00530,Male,0,No,Yes,25,Month-to-month,100.23,2512.01,0,25-48 months
C00531,Female,0,Yes,No,4,One year,24.03,99.53,0,0-12 months
C00532,Female,0,Yes,Yes,71,One year,118.33,8408.52,0,49-72 months
C00533,Female,1,Yes,No,60,One year,25.12,1514.19,0,49-72 months
C00534,Female,1,No,No,49,Two year,28.74,1412.36,0,49-72 months
C00535,Female,1,No,No,69,One year,31.63,2180.98,0,49-72 months
C00536,Female,0,Yes,No,43,Month-to-month,113.91,4897.73,0,25-48 months
C00537,Male,0,Yes,Yes,24,Two year,68.63,1651.31,1,13-24 months
C00538,Female,0,No,No,30,Two year,98.52,2963.74,0,25-48 months
C00539,Male,0,No,Yes,9,One year,33.98,307.75,0,0-12 months
C00540,Male,0,No,Yes,2,One year,55.9,116.14,1,0-12 months
C00541,Female,0,No,Yes,20,Month-to-month,79.24,1591.46,0,13-24 months
C00542,Female,0,No,Yes,15,Two year,99.67,1486.79,0,13-24 months
C00543,Female,0,No,Yes,35,One year,115.42,4038.1,0,25-48 months
C00544,Female,0,Yes,Yes,45,Two year,116.03,5223.6,1,25-48 months
C00545,Female,0,Yes,Yes,51,Two year,78.79,4023.17,0,49-72 months
C00546,Female,1,No,No,70,Month-to-month,112.71,7897.95,1,49-72 months
C00547,Female,0,No,No,58,Month-to-month,20.91,1208.59,1,49-72 months
C00548,Female,0,Yes,No,52,One year,111.56,5802.15,0,49-72 months
C00549,Female,1,No,Yes,7,One year,44.89,323.13,0,0-12 months
C00550,Male,1,Yes,Yes,33,Month-to-month,42.95,1418.89,1,25-48 months
C00551,Male,0,No,Yes,21,Month-to-month,116.07,2436.21,0,13-24 months
C00552,Male,0,Yes,Yes,63,Month-to-month,112.61,7093.71,0,49-72 months
C00553,Female,0,Yes,Yes,60,Month-to-month,87.16,5238.98,0,49-72 months
C00554,Female,0,No,No,34,Two year,88.12,2991.52,0,25-48 months
C00555,Male,0,Yes,No,16,One year,22.57,352.45,1,13-24 months
C00556,Female,0,No,Yes,47,Month-to-month,115.07,5399.99,1,25-48 months
C00557,Female,0,No,No,19,Month-to-month,67.11,1274.06,0,13-24 months
C00558,Male,0,No,Yes,39,Month-to-month,22.5,873.25,0,25-48 months
C00559,Male,0,Yes,No,27,Two year,47.57,1291.23,0,25-48 months
C00560,Female,0,Yes,No,54,Month-to-month,60.94,3300.37,1,49-72 months
C00561,Male,1,Yes,Yes,28,Month-to-month,25.44,714.46,0,25-48 months
C00562,Male,0,Yes,Yes,29,Two year,44.41,1297.56,0,25-48 months
C00563,Male,0,Yes,No,62,One year,58.68,3634.79,1,49-72 months
C00564,Female,1,Yes,No,69,Month-to-month,54.46,3761.19,0,49-72 months
C00565,Male,0,No,Yes,6,Month-to-month,67.26,409.87,0,0-12 months
C00566,Female,0,No,Yes,55,Month-to-month,87.75,4831.23,0,49-72 months
C00567,Female,0,No,Yes,66,Month-to-month,99.47,6563.78,0,49-72 months
C00568,Female,0,Yes,Yes,36,Month-to-month,74.94,2693.85,0,25-48 months
C00569,Female,0,No,Yes,7,One year,37.97,257.93,0,0-12 months
C00570,Male,1,No,Yes,18,Month-to-month,80,1434.71,0,13-24 months
C00571,Female,0,No,Yes,23,Month-to-month,92.28,2123.34,1,13-24 months
C00572,Male,0,No,Yes,28,Two year,69.02,1928.16,0,25-48 months
C00573,Female,0,Yes,No,6,Month-to-month,116.8,691.93,1,0-12 months
C00574,Female,0,No,Yes,34,Month-to-month,92.72,3144.46,0,25-48 months
C00575,Female,1,No,No,36,Month-to-month,84.18,3027.77,0,25-48 months
C00576,Female,0,Yes,No,42,Month-to-month,21.72,919.88,0,25-48 months
C00577,Male,0,Yes,Yes,49,One year,40.87,2002.89,1,49-72 months
C00578,Male,0,No,No,20,Two year,88.2,1768.35,0,13-24 months
C00579,Female,0,Yes,Yes,7,Month-to-month,87.2,611.38,0,0-12 months
C00580,Male,0,Yes,No,65,Month-to-month,30.76,2007.06,0,49-72 months
C00581,Female,0,No,No,17,One year,113.3,1921.76,0,13-24 months
C00582,Female,0,Yes,Yes,15,Month-to-month,55.33,838.58,0,13-24 months
C00583,Male,0,Yes,Yes,39,Two year,80.6,3135.45,0,25-48 months
C00584,Male,0,Yes,Yes,42,Month-to-month,97.66,4108.84,0,25-48 months
C00585,Male,0,No,No,40,Month-to-month,103.98,4155.58,0,25-48 months
C00586,Male,0,No,Yes,1,Month-to-month,32.49,41.12,0,0-12 months
C00587,Male,0,Yes,Yes,72,Month-to-month,49.79,3582.04,0,49-72 months
C00588,Female,0,No,No,65,One year,78.73,5118.19,0,49-72 months
C00589,Female,0,Yes,No,5,One year,39.78,201.53,0,0-12 months
C00590,Male,1,Yes,No,5,One year,111.96,564.8,0,0-12 months
C00591,Female,0,Yes,No,20,One year,49.58,985.75,0,13-24 months
C00592,Male,0,No,Yes,55,Month-to-month,47.78,2631.76,1,49-72 months
C00593,Male,0,Yes,No,56,Month-to-month,48.29,2703.34,1,49-72 months
C00594,Female,0,No,Yes,29,Two year,42.57,1228.7,0,25-48 months
C00595,Female,0,No,Yes,20,One year,101.75,2043.83,0,13-24 months
C00596,Female,0,Yes,Yes,69,Month-to-month,41.23,2850.85,1,49-72 months
C00597,Male,0,Yes,No,54,Month-to-month,26.81,1445.63,0,49-72 months
C00598,Female,0,Yes,Yes,36,Month-to-month,64.3,2315.27,0,25-48 months
C00599,Female,0,Yes,Yes,17,One year,94.78,1614.26,0,13-24 months
C00600,Female,0,Yes,No,6,Month-to-month,105.76,629.61,0,0-12 months
C00601,Female,0,Yes,No,54,Two year,117.06,6316.62,0,49-72 months
C00602,Female,0,Yes,No,58,Month-to-month,61.82,3582.2,0,49-72 months
C00603,Male,0,No,Yes,16,Month-to-month,60.44,957.65,0,13-24 months
C00604,Female,0,No,Yes,16,Two year,111.61,1793.67,1,13-24 months
C00605,Male,0,No,No,12,Month-to-month,108.54,1311.06,1,0-12 months
C00606,Female,0,Yes,No,3,One year,60.07,171.16,0,0-12 months
C00607,Female,0,No,Yes,10,Month-to-month,98.46,989.61,1,0-12 months
C00608,Male,1,Yes,No,7,Month-to-month,113.78,804.21,0,0-12 months
C00609,Female,0,Yes,No,57,Month-to-month,99.7,5681.83,0,49-72 months
C00610,Female,0,Yes,No,16,Two year,117.21,1865.74,0,13-24 months
C00611,Female,0,No,Yes,10,Month-to-month,95.13,959.26,1,0-12 months
C00612,Female,0,Yes,Yes,54,Month-to-month,66.52,3590.89,0,49-72 months
C00613,Female,0,Yes,Yes,47,Month-to-month,80.63,3780.78,0,25-48 months
C00614,Male,0,No,No,24,Month-to-month,82.82,1992.99,0,13-24 months
C00615,Female,1,No,No,56,Month-to-month,70.37,3944.52,0,49-72 months
C00616,Male,0,Yes,Yes,56,One year,26.02,1460.25,0,49-72 months
C00617,Female,1,Yes,Yes,16,Month-to-month,94.58,1509.47,0,13-24 months
C00618,Female,0,Yes,Yes,49,Month-to-month,40.38,1979.29,0,49-72 months
C00619,Female,0,No,No,46,Two year,78.61,3607.32,0,25-48 months
C00620,Male,0,No,No,43,Month-to-month,33.27,1437.67,1,25-48 months
C00621,Male,0,Yes,No,11,Month-to-month,31.65,349.76,0,0-12 months
C00622,Male,1,No,No,47,Two year,106.35,4994.57,0,25-48 months
C00623,Male,0,No,No,8,Two year,50.52,400.9,1,0-12 months
C00624,Male,0,Yes,No,55,Month-to-month,95.06,5226.56,0,49-72 months
C00625,Male,0,No,Yes,55,Month-to-month,111.7,6137.19,0,49-72 months
C00626,Female,0,Yes,No,7,Month-to-month,35.43,250.3,0,0-12 months
C00627,Male,0,No,No,33,Month-to-month,20.58,687.95,0,25-48 months
C00628,Male,0,Yes,Yes,46,Two year,22.27,1033.41,0,25-48 months
C00629,Male,0,Yes,Yes,6,One year,62.62,368.32,0,0-12 months
C00630,Male,0,No,No,19,Month-to-month,110.21,2090,0,13-24 months
C00631,Male,0,Yes,Yes,54,Two year,63.43,3431.83,0,49-72 months
C00632,Female,0,No,Yes,51,Month-to-month,65.99,3371.09,1,49-72 months
C00633,Male,1,Yes,No,56,One year,87.43,4894.67,0,49-72 months
C00634,Female,0,Yes,No,1,One year,119.43,118.35,0,0-12 months
C00635,Female,1,Yes,No,59,Month-to-month,65.36,3858.14,1,49-72 months
C00636,Male,0,No,No,9,One year,21.52,187.66,0,0-12 months
C00637,Female,0,No,No,50,Month-to-month,46.58,2333.47,1,49-72 months
C00638,Female,0,No,No,66,Month-to-month,92.28,6091.35,1,49-72 months
C00639,Male,0,Yes,No,30,Month-to-month,71.9,2150.46,0,25-48 months
C00640,Male,0,Yes,No,15,Month-to-month,57.87,872.78,0,13-24 months
C00641,Male,0,Yes,Yes,63,One year,46.33,2925.96,0,49-72 months
C00642,Female,0,No,No,47,Month-to-month,58.85,2757.25,0,25-48 months
C00643,Male,0,Yes,Yes,55,Two year,36.75,2023.43,0,49-72 months
C00644,Female,0,Yes,Yes,72,One year,39.77,2860.44,0,49-72 months
C00645,Male,0,Yes,Yes,55,Month-to-month,72.12,3970.63,0,49-72 months
C00646,Female,1,Yes,Yes,49,One year,115.07,5628.53,0,49-72 months
C00647,Female,0,Yes,Yes,4,Month-to-month,92.69,377.82,0,0-12 months
C00648,Female,0,Yes,Yes,22,One year,54.02,1187.14,0,13-24 months
C00649,Female,0,Yes,No,61,Two year,58.77,3594.72,0,49-72 months
C00650,Male,0,Yes,No,34,Month-to-month,56.2,1912.84,1,25-48 months
C00651,Male,0,No,No,12,Month-to-month,85.21,1015.68,0,0-12 months
C00652,Male,1,No,Yes,16,Two year,104.3,1670.16,0,13-24 months
C00653,Female,0,Yes,No,37,One year,72.98,2700.31,0,25-48 months
C00654,Female,0,Yes,Yes,59,One year,42.2,2494.22,0,49-72 months
C00655,Female,0,Yes,No,2,One year,108.15,214.48,0,0-12 months
C00656,Female,1,No,No,23,Month-to-month,29.15,662.49,0,13-24 months
C00657,Female,0,No,Yes,63,One year,43.74,2759.41,0,49-72 months
C00658,Male,0,No,No,32,Two year,69.61,2237.32,0,25-48 months
C00659,Female,0,No,No,5,Month-to-month,35.05,172.7,1,0-12 months
C00660,Female,1,No,No,27,Month-to-month,76.04,2043.39,1,25-48 months
C00661,Male,0,Yes,Yes,40,Month-to-month,52.88,2108.94,0,25-48 months
C00662,Male,0,No,Yes,66,Month-to-month,59.14,3909.83,0,49-72 months
C00663,Female,0,No,Yes,72,Month-to-month,64.78,4671.88,1,49-72 months
C00664,Female,0,No,Yes,34,Month-to-month,88.05,2994.88,1,25-48 months
C00665,Male,0,No,No,64,Two year,35.6,2285.59,0,49-72 months
C00666,Male,0,No,No,36,Month-to-month,116.8,4206.45,0,25-48 months
C00667,Female,0,Yes,No,40,One year,37.61,1503.59,0,25-48 months
C00668,Female,0,Yes,Yes,60,Month-to-month,43.14,2594.15,1,49-72 months
C00669,Female,0,Yes,No,28,One year,20.17,563.5,0,25-48 months
C00670,Female,1,Yes,Yes,66,Month-to-month,116.4,7673.25,0,49-72 months
C00671,Female,0,Yes,No,54,Two year,64.3,3465.67,0,49-72 months
C00672,Male,1,No,No,20,Month-to-month,75.53,1503.01,0,13-24 months
C00673,Male,0,No,No,36,Two year,118.47,4255.37,0,25-48 months
