CustomerID,Gender,SeniorCitizen,Partner,Dependents,Tenure,Contract,MonthlyCharges,TotalCharges,Churn
C00412,Female,0,No,No,33,Two year,85.62,2832.12,No
C00413,Male,0,No,No,12,One year,60.75,736.86,No
C00414,Female,0,Yes,No,42,Month-to-month,78.89,3315.03,No
C00415,Female,0,No,No,31,Two year,21.19,662.55,No
C00416,Male,0,No,Yes,11,Month-to-month,20.63,229.93,No
C00417,Female,0,Yes,No,59,Month-to-month,70.35,4155.08,No
C00418,Male,0,No,Yes,5,One year,69.82,351.83,Yes
C00419,Male,0,No,No,6,Month-to-month,38.4,228.88,No
C00420,Female,0,No,No,14,Month-to-month,108.3,1522.0,No
C00421,Male,0,No,No,54,Two year,59.76,3234.8,Yes
C00422,Male,0,Yes,Yes,62,Month-to-month,42.16,2615.2,Yes
C00423,Male,1,No,Yes,50,Month-to-month,49.59,2487.5,No
C00424,Female,0,Yes,Yes,39,Month-to-month,28.68,1122.68,No
C00425,Male,0,No,Yes,28,Two year,106.74,2994.45,Yes
C00426,Male,0,No,Yes,37,One year,65.15,2413.55,No
C00427,Male,0,No,No,49,Month-to-month,58.13,2845.06,Yes
C00428,Male,0,No,No,20,Month-to-month,67.42,1343.79,No
C00429,Male,0,Yes,Yes,19,Two year,50.39,958.54,No
C00430,Female,0,No,Yes,6,Month-to-month,74.47,453.27,No
C00431,Female,0,No,No,42,One year,39.05,1645.89,No
C00432,Female,0,Yes,No,49,Month-to-month,48.92,2389.42,No
C00433,Male,1,Yes,Yes,51,One year,22.59,1155.04,Yes
C00434,Male,0,No,No,7,Month-to-month,32.28,229.94,No
C00435,Female,0,Yes,Yes,2,Month-to-month,29.08,54.71,Yes
C00436,Male,0,Yes,No,43,Month-to-month,115.71,4980.78,Yes
C00437,Female,0,No,Yes,55,Month-to-month,100.16,5505.88,No
C00438,Male,0,No,No,21,One year,113.65,2396.49,No
C00439,Male,0,Yes,Yes,23,One year,108.09,2476.16,No
C00440,Female,0,No,Yes,68,One year,104.63,7118.02,No
C00441,Female,0,No,No,1,Month-to-month,99.84,92.19,No
C00442,Female,0,No,No,63,Month-to-month,74.14,4662.94,Yes
C00443,Female,1,No,No,23,Two year,94.91,2191.53,No
C00444,Male,0,Yes,Yes,47,One year,88.76,4176.85,No
C00445,Male,0,Yes,Yes,45,Month-to-month,81.11,3642.06,No
C00446,Male,0,No,No,39,Two year,106.21,4134.61,No
C00447,Female,0,No,No,69,Month-to-month,117.86,8131.14,No
C00448,Female,0,Yes,Yes,35,Two year,113.82,3983.83,No
C00449,Male,0,No,No,61,Two year,41.84,2553.17,No
C00450,Female,0,No,Yes,27,One year,60.32,1627.23,No
C00451,Male,0,Yes,Yes,37,Month-to-month,31.09,1148.34,No
C00452,Female,0,Yes,Yes,22,Two year,34.48,767.01,No
C00453,Male,1,Yes,No,25,One year,68.95,1724.55,No
C00454,Female,0,No,Yes,1,One year,73.95,74.33,Yes
C00455,Male,0,No,No,71,Month-to-month,70.75,5019.43,No
C00456,Female,0,No,No,34,Two year,109.45,3727.98,No
C00457,Female,0,No,No,70,Month-to-month,103.29,7235.59,No
C00458,Female,0,Yes,Yes,59,One year,85.51,5042.61,Yes
C00459,Female,0,No,No,6,Month-to-month,45.07,261.95,Yes
C00460,Male,0,No,Yes,24,Two year,96.17,2305.07,No
C00461,Male,0,Yes,Yes,26,One year,35.48,931.13,Yes
C00462,Male,0,No,Yes,7,One year,53.29,363.41,Yes
C00463,Female,0,Yes,No,57,One year,76.83,4387.8,No
C00464,Male,0,No,Yes,24,Month-to-month,75.07,1802.47,No
C00465,Female,0,Yes,Yes,59,Month-to-month,40.13,2369.55,No
C00466,Male,0,No,No,40,Month-to-month,102.91,4108.06,Yes
C00467,Female,0,Yes,No,34,Two year,24.05,810.18,No
C00468,Female,1,No,No,28,Month-to-month,32.67,920.55,No
C00469,Female,0,No,Yes,36,Month-to-month,78.89,2836.32,No
C00470,Male,0,Yes,Yes,62,One year,65.14,4033.19,No
C00471,Female,0,Yes,Yes,26,Month-to-month,22.85,587.51,Yes
C00472,Male,0,No,No,54,Month-to-month,119.73,6458.06,No
C00473,Female,0,No,No,6,Two year,119.56,714.3,No
C00474,Male,0,No,Yes,36,One year,56.75,2044.87,No
C00475,Male,0,Yes,No,9,Two year,21.29,190.4,No
C00476,Male,0,Yes,No,47,Month-to-month,82.48,3867.34,No
C00477,Male,0,No,Yes,6,Month-to-month,32.04,194.1,Yes
C00478,Female,0,Yes,No,23,Month-to-month,115.89,2667.88,Yes
C00479,Female,0,No,No,1,One year,63.07,68.33,No
C00480,Male,0,No,No,47,One year,99.76,4692.3,No
C00481,Male,0,Yes,No,41,Month-to-month,67.55,2768.93,Yes
C00482,Male,0,No,No,52,Month-to-month,36.45,1904.34,Yes
C00483,Male,0,No,Yes,28,One year,69.02,1923.9,No
C00484,Female,0,Yes,No,58,One year,106.89,6198.07,Yes
C00485,Female,0,No,Yes,36,One year,77.69,2795.01,Yes
C00486,Female,0,Yes,Yes,44,Month-to-month,100.33,4411.07,Yes
C00487,Male,1,No,Yes,38,Month-to-month,104.26,3970.5,No
C00488,Male,0,Yes,Yes,44,Month-to-month,33.79,1494.1,No
C00489,Male,0,No,Yes,60,Month-to-month,90.94,5463.87,No
C00490,Male,0,Yes,Yes,15,Month-to-month,34.63,511.35,No
C00491,Male,0,No,No,29,Month-to-month,69.04,1998.46,Yes
C00492,Female,0,No,Yes,29,Month-to-month,73.31,2125.45,Yes
C00493,Female,0,No,Yes,56,Two year,68.96,3866.49,No
C00494,Female,0,Yes,No,61,One year,50.34,3068.76,No
C00495,Female,0,Yes,Yes,17,Two year,113.15,1931.99,No
C00496,Male,0,No,Yes,16,One year,62.96,1001.39,No
C00497,Male,0,Yes,Yes,1,Month-to-month,93.01,86.49,Yes
C00498,Female,0,Yes,Yes,5,One year,62.66,311.96,Yes
C00499,Male,0,No,Yes,57,One year,67.03,3819.78,No
C00500,Female,0,Yes,Yes,27,Month-to-month,50.36,1351.24,Yes
C00501,Male,0,No,Yes,6,One year,47.55,280.96,No
C00502,Male,0,Yes,Yes,2,Month-to-month,38.22,78.52,Yes
C00503,Male,0,Yes,No,65,One year,25.5,1654.1,No
C00504,Male,1,Yes,Yes,48,Month-to-month,93.82,4499.84,Yes
C00505,Male,1,Yes,No,25,One year,45.65,1148.41,No
C00506,Female,0,Yes,Yes,48,Month-to-month,119.25,5716.03,Yes
C00507,Female,0,Yes,Yes,22,Month-to-month,110.08,2422.0,Yes
C00508,Male,0,No,Yes,13,One year,90.83,1187.93,No
C00509,Male,0,Yes,Yes,9,Month-to-month,100.12,891.31,No
C00510,Male,0,No,No,51,Month-to-month,104.2,5315.93,No
C00511,Female,0,No,No,66,Two year,61.56,4061.52,No
C00512,Male,0,No,No,48,Month-to-month,69.57,3333.9,Yes
C00513,Female,0,No,Yes,6,Month-to-month,32.13,186.69,No
C00514,Female,0,No,Yes,19,Month-to-month,43.08,815.0,No
C00515,Female,0,No,Yes,36,Month-to-month,52.03,1868.8,No
C00516,Female,0,Yes,Yes,69,One year,24.84,1722.09,No
C00517,Male,0,Yes,Yes,71,Two year,82.73,5869.39,No
C00518,Male,0,No,No,13,One year,86.95,1137.08,No
C00519,Male,0,Yes,Yes,54,Month-to-month,33.89,1836.45,No
C00520,Female,0,No,No,15,Month-to-month,28.1,413.8,No
C00521,Female,0,Yes,No,20,Month-to-month,103.33,2059.53,Yes
C00522,Male,0,No,Yes,56,One year,105.1,5887.62,Yes
C00523,Female,0,Yes,Yes,61,One year,68.88,4198.69,No
C00524,Male,0,Yes,Yes,3,Month-to-month,116.75,340.61,Yes
C00525,Female,0,Yes,Yes,68,Month-to-month,62.55,4262.25,No
C00526,Male,0,No,Yes,62,Two year,26.0,1609.26,No
C00527,Male,0,No,Yes,39,Month-to-month,65.75,2567.93,No
C00528,Male,0,No,Yes,14,Month-to-month,94.25,1310.25,No
C00529,Female,0,No,Yes,14,Month-to-month,102.04,1429.22,No
C00530,Male,0,No,Yes,25,Month-to-month,100.23,2512.01,No
C00531,Female,0,Yes,No,4,One year,24.03,99.53,No
C00532,Female,0,Yes,Yes,71,One year,118.33,8408.52,No
C00533,Female,1,Yes,No,60,One year,25.12,1514.19,No
C00534,Female,1,No,No,49,Two year,28.74,1412.36,No
C00535,Female,1,No,No,69,One year,31.63,2180.98,No
C00536,Female,0,Yes,No,43,Month-to-month,113.91,4897.73,No
C00537,Male,0,Yes,Yes,24,Two year,68.63,1651.31,Yes
C00538,Female,0,No,No,30,Two year,98.52,2963.74,No
C00539,Male,0,No,Yes,9,One year,33.98,307.75,No
C00540,Male,0,No,Yes,2,One year,55.9,116.14,Yes
C00541,Female,0,No,Yes,20,Month-to-month,79.24,1591.46,No
C00542,Female,0,No,Yes,15,Two year,99.67,1486.79,No
C00543,Female,0,No,Yes,35,One year,115.42,4038.1,No
C00544,Female,0,Yes,Yes,45,Two year,116.03,5223.6,Yes
C00545,Female,0,Yes,Yes,51,Two year,78.79,4023.17,No
C00546,Female,1,No,No,70,Month-to-month,112.71,7897.95,Yes
C00547,Female,0,No,No,58,Month-to-month,20.91,1208.59,Yes
C00548,Female,0,Yes,No,52,One year,111.56,5802.15,No
C00549,Female,1,No,Yes,7,One year,44.89,323.13,No
C00550,Male,1,Yes,Yes,33,Month-to-month,42.95,1418.89,Yes
C00551,Male,0,No,Yes,21,Month-to-month,116.07,2436.21,No
C00552,Male,0,Yes,Yes,63,Month-to-month,112.61,7093.71,No
C00553,Female,0,Yes,Yes,60,Month-to-month,87.16,5238.98,No
C00554,Female,0,No,No,34,Two year,88.12,2991.52,No
C00555,Male,0,Yes,No,16,One year,22.57,352.45,Yes
C00556,Female,0,No,Yes,47,Month-to-month,115.07,5399.99,Yes
C00557,Female,0,No,No,19,Month-to-month,67.11,1274.06,No
C00558,Male,0,No,Yes,39,Month-to-month,22.5,873.25,No
C00559,Male,0,Yes,No,27,Two year,47.57,1291.23,No
C00560,Female,0,Yes,No,54,Month-to-month,60.94,3300.37,Yes
C00561,Male,1,Yes,Yes,28,Month-to-month,25.44,714.46,No
C00562,Male,0,Yes,Yes,29,Two year,44.41,1297.56,No
C00563,Male,0,Yes,No,62,One year,58.68,3634.79,Yes
C00564,Female,1,Yes,No,69,Month-to-month,54.46,3761.19,No
C00565,Male,0,No,Yes,6,Month-to-month,67.26,409.87,No
C00566,Female,0,No,Yes,55,Month-to-month,87.75,4831.23,No
C00567,Female,0,No,Yes,66,Month-to-month,99.47,6563.78,No
C00568,Female,0,Yes,Yes,36,Month-to-month,74.94,2693.85,No
C00569,Female,0,No,Yes,7,One year,37.97,257.93,No
C00570,Male,1,No,Yes,18,Month-to-month,80.0,1434.71,No
C00571,Female,0,No,Yes,23,Month-to-month,92.28,2123.34,Yes
C00572,Male,0,No,Yes,28,Two year,69.02,1928.16,No
C00573,Female,0,Yes,No,6,Month-to-month,116.8,691.93,Yes
C00574,Female,0,No,Yes,34,Month-to-month,92.72,3144.46,No
C00575,Female,1,No,No,36,Month-to-month,84.18,3027.77,No
C00576,Female,0,Yes,No,42,Month-to-month,21.72,919.88,No
C00577,Male,0,Yes,Yes,49,One year,40.87,2002.89,Yes
C00578,Male,0,No,No,20,Two year,88.2,1768.35,No
C00579,Female,0,Yes,Yes,7,Month-to-month,87.2,611.38,No
C00580,Male,0,Yes,No,65,Month-to-month,30.76,2007.06,No
C00581,Female,0,No,No,17,One year,113.3,1921.76,No
C00582,Female,0,Yes,Yes,15,Month-to-month,55.33,838.58,No
C00583,Male,0,Yes,Yes,39,Two year,80.6,3135.45,No
C00584,Male,0,Yes,Yes,42,Month-to-month,97.66,4108.84,No
C00585,Male,0,No,No,40,Month-to-month,103.98,4155.58,No
C00586,Male,0,No,Yes,1,Month-to-month,32.49,41.12,No
C00587,Male,0,Yes,Yes,72,Month-to-month,49.79,3582.04,No
C00588,Female,0,No,No,65,One year,78.73,5118.19,No
C00589,Female,0,Yes,No,5,One year,39.78,201.53,No
C00590,Male,1,Yes,No,5,One year,111.96,564.8,No
C00591,Female,0,Yes,No,20,One year,49.58,985.75,No
C00592,Male,0,No,Yes,55,Month-to-month,47.78,2631.76,Yes
C00593,Male,0,Yes,No,56,Month-to-month,48.29,2703.34,Yes
C00594,Female,0,No,Yes,29,Two year,42.57,1228.7,No
C00595,Female,0,No,Yes,20,One year,101.75,2043.83,No
C00596,Female,0,Yes,Yes,69,Month-to-month,41.23,2850.85,Yes
C00597,Male,0,Yes,No,54,Month-to-month,26.81,1445.63,No
C00598,Female,0,Yes,Yes,36,Month-to-month,64.3,2315.27,No
C00599,Female,0,Yes,Yes,17,One year,94.78,1614.26,No
C00600,Female,0,Yes,No,6,Month-to-month,105.76,629.61,No
C00601,Female,0,Yes,No,54,Two year,117.06,6316.62,No
C00602,Female,0,Yes,No,58,Month-to-month,61.82,3582.2,No
C00603,Male,0,No,Yes,16,Month-to-month,60.44,957.65,No
C00604,Female,0,No,Yes,16,Two year,111.61,1793.67,Yes
C00605,Male,0,No,No,12,Month-to-month,108.54,1311.06,Yes
C00606,Female,0,Yes,No,3,One year,60.07,171.16,No
C00607,Female,0,No,Yes,10,Month-to-month,98.46,989.61,Yes
C00608,Male,1,Yes,No,7,Month-to-month,113.78,804.21,No
C00609,Female,0,Yes,No,57,Month-to-month,99.7,5681.83,No
C00610,Female,0,Yes,No,16,Two year,117.21,1865.74,No
C00611,Female,0,No,Yes,10,Month-to-month,95.13,959.26,Yes
C00612,Female,0,Yes,Yes,54,Month-to-month,66.52,3590.89,No
C00613,Female,0,Yes,Yes,47,Month-to-month,80.63,3780.78,No
C00614,Male,0,No,No,24,Month-to-month,82.82,1992.99,No
C00615,Female,1,No,No,56,Month-to-month,70.37,3944.52,No
C00616,Male,0,Yes,Yes,56,One year,26.02,1460.25,No
C00617,Female,1,Yes,Yes,16,Month-to-month,94.58,1509.47,No
C00618,Female,0,Yes,Yes,49,Month-to-month,40.38,1979.29,No
C00619,Female,0,No,No,46,Two year,78.61,3607.32,No
C00620,Male,0,No,No,43,Month-to-month,33.27,1437.67,Yes
C00621,Male,0,Yes,No,11,Month-to-month,31.65,349.76,No
C00622,Male,1,No,No,47,Two year,106.35,4994.57,No
C00623,Male,0,No,No,8,Two year,50.52,400.9,Yes
C00624,Male,0,Yes,No,55,Month-to-month,95.06,5226.56,No
C00625,Male,0,No,Yes,55,Month-to-month,111.7,6137.19,No
C00626,Female,0,Yes,No,7,Month-to-month,35.43,250.3,No
C00627,Male,0,No,No,33,Month-to-month,20.58,687.95,No
C00628,Male,0,Yes,Yes,46,Two year,22.27,1033.41,No
C00629,Male,0,Yes,Yes,6,One year,62.62,368.32,No
C00630,Male,0,No,No,19,Month-to-month,110.21,2090.0,No
C00631,Male,0,Yes,Yes,54,Two year,63.43,3431.83,No
C00632,Female,0,No,Yes,51,Month-to-month,65.99,3371.09,Yes
C00633,Male,1,Yes,No,56,One year,87.43,4894.67,No
C00634,Female,0,Yes,No,1,One year,119.43,118.35,No
C00635,Female,1,Yes,No,59,Month-to-month,65.36,3858.14,Yes
C00636,Male,0,No,No,9,One year,21.52,187.66,No
C00637,Female,0,No,No,50,Month-to-month,46.58,2333.47,Yes
C00638,Female,0,No,No,66,Month-to-month,92.28,6091.35,Yes
C00639,Male,0,Yes,No,30,Month-to-month,71.9,2150.46,No
C00640,Male,0,Yes,No,15,Month-to-month,57.87,872.78,No
C00641,Male,0,Yes,Yes,63,One year,46.33,2925.96,No
C00642,Female,0,No,No,47,Month-to-month,58.85,2757.25,No
C00643,Male,0,Yes,Yes,55,Two year,36.75,2023.43,No
C00644,Female,0,Yes,Yes,72,One year,39.77,2860.44,No
C00645,Male,0,Yes,Yes,55,Month-to-month,72.12,3970.63,No
C00646,Female,1,Yes,Yes,49,One year,115.07,5628.53,No
C00647,Female,0,Yes,Yes,4,Month-to-month,92.69,377.82,No
C00648,Female,0,Yes,Yes,22,One year,54.02,1187.14,No
C00649,Female,0,Yes,No,61,Two year,58.77,3594.72,No
C00650,Male,0,Yes,No,34,Month-to-month,56.2,1912.84,Yes
C00651,Male,0,No,No,12,Month-to-month,85.21,1015.68,No
C00652,Male,1,No,Yes,16,Two year,104.3,1670.16,No
C00653,Female,0,Yes,No,37,One year,72.98,2700.31,No
C00654,Female,0,Yes,Yes,59,One year,42.2,2494.22,No
C00655,Female,0,Yes,No,2,One year,108.15,214.48,No
C00656,Female,1,No,No,23,Month-to-month,29.15,662.49,No
C00657,Female,0,No,Yes,63,One year,43.74,2759.41,No
C00658,Male,0,No,No,32,Two year,69.61,2237.32,No
C00659,Female,0,No,No,5,Month-to-month,35.05,172.7,Yes
C00660,Female,1,No,No,27,Month-to-month,76.04,2043.39,Yes
C00661,Male,0,Yes,Yes,40,Month-to-month,52.88,2108.94,No
C00662,Male,0,No,Yes,66,Month-to-month,59.14,3909.83,No
C00663,Female,0,No,Yes,72,Month-to-month,64.78,4671.88,Yes
C00664,Female,0,No,Yes,34,Month-to-month,88.05,2994.88,Yes
C00665,Male,0,No,No,64,Two year,35.6,2285.59,No
C00666,Male,0,No,No,36,Month-to-month,116.8,4206.45,No
C00667,Female,0,Yes,No,40,One year,37.61,1503.59,No
C00668,Female,0,Yes,Yes,60,Month-to-month,43.14,2594.15,Yes
C00669,Female,0,Yes,No,28,One year,20.17,563.5,No
C00670,Female,1,Yes,Yes,66,Month-to-month,116.4,7673.25,No
C00671,Female,0,Yes,No,54,Two year,64.3,3465.67,No
C00672,Male,1,No,No,20,Month-to-month,75.53,1503.01,No
C00673,Male,0,No,No,36,Two year,118.47,4255.37,No
C00674,Male,1,No,No,15,One year,103.83,1551.85,No
C00675,Female,0,Yes,No,22,One year,112.86,2479.14,No
C00676,Male,0,No,No,72,One year,100.03,7207.99,No
C00677,Male,0,No,No,50,Two year,84.48,4222.02,No
C00678,Female,1,No,Yes,35,One year,54.8,1927.78,No
C00679,Female,0,No,No,67,One year,41.64,2784.67,No
C00680,Female,0,Yes,Yes,39,Two year,62.35,2426.35,No
C00681,Female,0,No,Yes,15,Two year,104.72,1573.63,No
C00682,Female,0,Yes,No,46,Month-to-month,117.51,5413.0,No
C00683,Female,0,Yes,No,28,Month-to-month,113.02,3169.69,Yes
C00684,Female,0,No,Yes,12,Month-to-month,63.47,769.19,Yes
C00685,Female,0,Yes,Yes,41,Month-to-month,38.9,1599.47,No
C00686,Female,0,No,Yes,68,One year,58.77,3988.08,No
C00687,Female,1,No,No,62,Month-to-month,116.12,7198.31,No
C00688,Male,0,Yes,No,55,Two year,112.11,6158.79,No
C00689,Female,0,Yes,Yes,62,Month-to-month,63.7,3958.07,Yes
C00690,Female,1,Yes,Yes,30,One year,37.51,1120.4,No
C00691,Male,1,Yes,No,28,One year,104.15,2915.96,No
C00692,Female,0,Yes,Yes,57,Month-to-month,85.16,4846.1,No
C00693,Female,0,Yes,Yes,17,Month-to-month,46.52,794.71,No
C00694,Female,0,No,No,47,Month-to-month,96.64,4539.47,No
C00695,Female,0,Yes,Yes,40,One year,115.05,4602.95,No
C00696,Female,0,No,Yes,11,Month-to-month,38.61,415.29,Yes
C00697,Female,0,No,Yes,72,Month-to-month,39.84,2859.58,No
C00698,Female,1,Yes,Yes,34,Month-to-month,92.45,3147.99,Yes
C00699,Male,0,Yes,Yes,36,Month-to-month,27.5,993.74,No
C00700,Female,0,No,No,39,Two year,73.73,2865.69,No
C00701,Male,0,Yes,Yes,13,Two year,54.63,719.86,No
C00702,Male,0,Yes,No,33,Month-to-month,41.36,1372.95,Yes
C00703,Male,0,Yes,Yes,65,One year,51.6,3344.1,No
C00704,Female,0,No,Yes,17,Month-to-month,90.13,1530.4,No
C00705,Male,0,No,Yes,68,Month-to-month,59.51,4040.05,No
C00706,Male,0,No,No,37,Month-to-month,104.65,3865.0,Yes
C00707,Male,0,Yes,Yes,34,Month-to-month,104.25,3541.97,No
C00708,Female,0,No,No,50,Month-to-month,84.61,4225.91,No
C00709,Female,0,No,Yes,26,Two year,81.8,2119.51,No
C00710,Female,0,Yes,Yes,13,Month-to-month,27.54,366.45,No
C00711,Male,0,Yes,No,69,Month-to-month,99.67,6870.91,Yes
C00712,Female,0,Yes,Yes,18,Month-to-month,111.54,2010.68,No
C00713,Female,0,No,No,67,Month-to-month,104.08,6965.32,No
C00714,Female,0,Yes,Yes,59,Two year,42.42,2502.63,No
C00715,Female,0,No,Yes,66,Month-to-month,36.92,2427.46,No
C00716,Male,0,No,Yes,49,Month-to-month,60.72,2968.62,No
C00717,Female,0,Yes,No,15,Two year,112.1,1678.94,No
C00718,Male,0,No,No,19,Month-to-month,84.71,1609.31,No
C00719,Male,0,Yes,Yes,54,Two year,63.16,3413.68,No
C00720,Male,0,Yes,Yes,63,Month-to-month,40.33,2534.28,No
C00721,Male,0,Yes,No,52,Month-to-month,98.17,5098.56,No
C00722,Male,0,No,No,54,Month-to-month,97.07,5233.06,No
C00723,Female,0,Yes,Yes,10,Month-to-month,46.68,459.8,Yes
C00724,Female,0,Yes,Yes,59,Two year,86.66,5114.47,No
C00725,Female,0,Yes,Yes,71,Two year,45.5,3221.89,No
C00726,Female,0,Yes,No,10,One year,98.05,972.8,No
C00727,Male,0,No,Yes,8,Month-to-month,22.92,175.96,No
C00728,Male,0,No,Yes,60,One year,108.21,6495.0,No
C00729,Male,0,No,Yes,49,One year,74.36,3644.16,No
C00730,Male,1,No,Yes,68,Two year,39.68,2694.33,No
C00731,Female,0,Yes,Yes,50,One year,79.18,3967.44,No
C00732,Female,0,Yes,Yes,27,Month-to-month,92.63,2505.84,No
C00733,Male,0,Yes,Yes,23,Month-to-month,93.9,2150.41,Yes
C00734,Female,1,Yes,Yes,34,Month-to-month,115.04,3921.11,Yes
C00735,Female,0,No,Yes,55,Month-to-month,58.73,3231.14,Yes
C00736,Male,0,Yes,Yes,42,Two year,106.29,4463.36,No
C00737,Male,1,No,Yes,15,Two year,24.48,362.21,Yes
C00738,Female,0,No,Yes,17,Month-to-month,50.67,860.53,No
C00739,Female,0,Yes,No,37,Two year,72.04,2669.59,Yes
C00740,Female,1,Yes,No,10,One year,106.15,1067.47,No
C00741,Female,0,No,Yes,65,Two year,68.67,4468.38,No
C00742,Male,0,No,Yes,35,Two year,79.72,2797.92,No
C00743,Male,0,Yes,Yes,22,Two year,43.36,952.84,No
C00744,Female,1,No,Yes,40,Month-to-month,48.54,1946.33,Yes
C00745,Female,0,No,No,32,One year,89.54,2868.74,No
C00746,Male,0,No,No,23,Month-to-month,119.97,2756.62,No
C00747,Female,0,Yes,Yes,55,Month-to-month,109.72,6028.82,Yes
C00748,Female,0,No,Yes,46,Month-to-month,97.27,4483.37,No
C00749,Female,0,Yes,No,69,Month-to-month,35.8,2467.61,No
C00750,Male,0,Yes,No,45,Month-to-month,100.61,4517.63,Yes
C00751,Male,0,Yes,No,29,Two year,96.28,2784.93,No
C00752,Female,0,No,Yes,38,One year,29.2,1104.68,No
C00753,Female,1,Yes,Yes,11,Two year,43.41,479.94,No
C00754,Female,0,Yes,Yes,61,Two year,54.57,3320.66,Yes
C00755,Male,0,Yes,Yes,36,Month-to-month,84.83,3052.63,Yes
C00756,Male,0,No,Yes,14,One year,50.77,715.45,No
C00757,Female,1,No,Yes,49,Month-to-month,31.72,1554.38,Yes
C00758,Male,0,No,Yes,37,Month-to-month,24.46,907.69,No
C00759,Male,0,Yes,No,65,Month-to-month,87.18,5659.24,No
C00760,Female,0,No,Yes,16,One year,38.94,614.13,Yes
C00761,Female,0,Yes,No,63,Month-to-month,105.69,6666.11,No
C00762,Male,0,Yes,No,40,Two year,118.25,4729.59,No
C00763,Female,0,No,No,13,Month-to-month,54.22,703.06,Yes
C00764,Male,0,No,Yes,67,One year,111.61,7478.0,No
C00765,Female,0,Yes,No,59,One year,82.77,4884.51,No
C00766,Male,0,Yes,No,68,Month-to-month,63.8,4333.15,Yes
C00767,Female,0,Yes,Yes,8,One year,24.33,187.83,No
C00768,Female,0,Yes,No,59,Two year,59.37,3501.33,No
C00769,Male,0,No,No,2,Month-to-month,104.19,203.14,No
C00770,Female,0,Yes,Yes,19,Month-to-month,100.41,1904.99,No
C00771,Female,0,Yes,Yes,40,Month-to-month,116.93,4679.59,Yes
C00772,Female,1,Yes,No,36,Month-to-month,92.42,3329.83,No
C00773,Male,0,Yes,Yes,39,Two year,84.48,3299.77,No
C00774,Female,0,Yes,No,58,Month-to-month,80.17,4647.09,Yes
C00775,Male,0,Yes,Yes,8,Two year,34.03,270.69,Yes
C00776,Male,0,No,Yes,25,Month-to-month,25.09,625.17,Yes
C00777,Female,0,No,Yes,2,Month-to-month,65.36,120.97,Yes
C00778,Male,0,Yes,Yes,58,One year,108.72,6312.9,No
C00779,Female,1,No,No,26,One year,115.38,2993.6,No
C00780,Female,0,No,No,49,Month-to-month,111.94,5479.95,Yes
C00781,Female,0,No,No,18,Two year,40.91,733.9,No
C00782,Male,0,Yes,No,49,One year,84.33,4137.74,No
C00783,Female,0,Yes,Yes,42,Month-to-month,106.71,4490.38,No
C00784,Male,0,No,Yes,24,Month-to-month,20.78,498.75,No
C00785,Female,0,No,No,2,Month-to-month,30.75,69.12,No
C00786,Female,0,No,No,30,One year,111.99,3359.64,No
C00787,Male,1,Yes,Yes,49,Month-to-month,116.91,5731.42,Yes
C00788,Female,0,Yes,Yes,5,Month-to-month,20.39,96.17,No
C00789,Female,0,Yes,No,6,Month-to-month,52.11,308.85,Yes
C00790,Female,0,No,No,69,Two year,101.32,6990.12,No
C00791,Female,0,Yes,Yes,68,One year,27.77,1879.03,No
C00792,Male,0,No,No,37,Two year,67.92,2520.71,Yes
C00793,Male,0,Yes,No,65,One year,114.63,7456.49,No
C00794,Female,0,Yes,Yes,61,Month-to-month,85.05,5182.68,Yes
C00795,Female,1,No,No,37,Month-to-month,111.0,4115.4,No
C00796,Female,0,No,Yes,12,Month-to-month,88.38,1070.37,Yes
C00797,Male,0,No,No,27,Month-to-month,119.5,3228.17,No
C00798,Male,0,No,Yes,23,One year,37.98,870.76,No
C00799,Male,0,Yes,Yes,51,Month-to-month,21.11,1073.08,Yes
C00800,Female,0,No,No,59,Month-to-month,34.53,2037.85,No
C00801,Male,0,Yes,Yes,34,Two year,72.7,2481.67,No
C00802,Female,1,No,Yes,63,Month-to-month,51.45,3240.6,Yes
C00803,Female,0,Yes,No,48,Two year,30.22,1440.75,No
C00804,Male,0,Yes,Yes,72,Month-to-month,25.97,1864.21,No
C00805,Female,0,No,No,51,One year,22.39,1134.3,No
C00806,Female,1,Yes,No,29,Month-to-month,30.06,875.22,No
C00807,Male,0,Yes,Yes,55,One year,91.44,5019.41,No
C00808,Male,1,Yes,Yes,25,Two year,99.33,2492.37,No
C00809,Female,0,No,No,9,Month-to-month,96.07,856.99,Yes
C00810,Female,0,No,Yes,21,One year,77.82,1625.14,No
C00811,Female,0,No,Yes,32,Two year,72.0,2294.72,No
C00812,Male,1,No,No,26,Two year,119.98,3125.85,No
C00813,Female,0,Yes,No,57,One year,109.98,6265.49,No
C00814,Male,0,No,No,26,Month-to-month,51.35,1326.84,Yes
C00815,Female,0,No,No,64,Month-to-month,43.32,2777.76,No
C00816,Female,0,Yes,Yes,22,Month-to-month,56.77,1258.0,No
C00817,Female,0,No,No,36,Two year,70.51,2535.77,No
C00818,Female,0,Yes,No,29,Month-to-month,48.02,1401.57,No
C00819,Male,0,No,No,30,Month-to-month,73.58,2198.47,Yes
C00820,Female,0,No,Yes,15,Two year,73.24,1095.99,Yes
C00821,Female,0,No,Yes,48,One year,45.93,2210.96,No
C00822,Male,0,Yes,No,68,Month-to-month,27.62,1882.11,No
C00823,Male,1,No,Yes,61,Month-to-month,65.94,4017.23,No
C00824,Male,1,No,No,71,Month-to-month,66.12,4691.82,No
